idx,tweets,labels
594719758487945216,"Relief materials prepared to be delivered to earthquake victims by NA in Dolakha.
#nepalearthquake #nepalarmy http://t.co/aLYPkCIt96",[5]
594723373017477120,#Nepal earthquake destroys most of monuments and temples of #patan check-out my travel page http://t.co/gBp2WtJu02 http://t.co/QiODVVrdbm,[6]
594735531369467904,China's armed police entered Nepal at noon Sunday to aid earthquake relief there for the first time,[0]
594739709118533632,"donate clothes , food , water bottles , medicines and help Nepal Earthquake victims",[1]
594741047168761857,"Earthquake relief distribution at Samundratar, Nuwakot","[0, 4]"
594747325181988866,"USAID Distributes Heavy-Duty Plastic To Earthquake Victim
To meet urgent shelter demands following the Nepal... http://t.co/YNcDzfzIei",[5]
594747925063839744,India to Send One Lakh Tents for Nepal Earthquake Victims  http://t.co/a9GPorekZI,[0]
594750473053163522,@IndianExpress    tele counselling helpline services is available for people suffering with depression after earthquake in Nepal.by us,[0]
594759996614672384,Relief materials distribution to earthquake distressed people http://t.co/tQDsJPkTSo,[0]
594776392362897408,"CARE's response to Nepal earthquake is focused on shelter, safe water, food, sanitation, hygiene, pregnant &amp; new mums and babies",[0]
594779321908076544,Nepal earthquake: Medical treatment in camps underway http://t.co/4B02kJDsob,[2]
594780243027730432,Pratap Pharmaceuticals: Providing Free Medicines to Nepal Earthquake Victi... http://t.co/32ovGWWiig,[2]
594781487855112192,"Being Free Ngo writes:

We are moving towards Nepal Gorkha District for Earthquake Relief with Doctors &amp; Sisters.... http://t.co/mijPgSmQCx",[2]
594782610749919233,We have  been volunteer day before yesterday in Kathmandu Durbar square with the  Earthquake Relief Lacasa /Freak... http://t.co/G7nJA6wK0C,[5]
594784764684414976,Australian made solar tent pole deployed in Nepal after earthquake http://t.co/Sbj8kFYtdA #SolarPower,[0]
594790879858204672,After earthquake emergency food distribution by HamroSathi &amp; Namaste Onlus from the help of all the people who... http://t.co/W5FCGlPVSE,[0]
594792718989156353,"RT firstpost: Nepal earthquake: More than 3,00,000 houses damaged, says UN report http://t.co/OwPviR7s3T;",[6]
594793305642176512,"Nepal earthquake: More than 3,00,000 houses damaged, says UN report http://t.co/gFHP0576IV 
Guys please donate generously..",[6]
594793516150235136,Nepal's earthquake : People still needs Food and Tents | Studio N: http://t.co/AmXqA6R4BN via @YouTube,[1]
594793589772652544,Nepal Earthquake: Kathmandu Airport Closes Damaged Runway to Big Planes - http://t.co/zPM2pH3VuP: NBCNews.comNe... http://t.co/t5zSvX2DD6,[6]
594795386146959361,#NBC #News Runway Damage Closes Nepal Airport to Heavy Planes: Earthquake-struck Nepal has been forced to clos... http://t.co/QGWw0oe9gC,[6]
594797144512434176,"Nepal Earthquake: Kathmandu Airport Closes Damaged Runway to Big Planes KATHMANDU, Nepal  Earthquake-struck... http://t.co/E3aPUBFvfP",[6]
594797340126392321,Nepalese army is using their helicopters to carry food and tents to earthquake victims. and Indian ones carrying their media. #GreatHelp,[0]
594798304396857344,"Nepal earthquake: More than 3,00,000 houses damaged, says UN report: Kathmandu: The number of houses destroyed... http://t.co/4NMW6lSzJt",[6]
594811776585183232,Victims of #Earthquake in Nepal are waiting your support for bread and roof. Thousands of people are still in open space without any food.,[1]
594818001439883266,Help out! Give to  Solar lamp  to Nepal earthquake victims http://t.co/Cj5P77IHlh. Raise funds on #indiegogolife,[1]
594819145880838144,If any earthquake child victim needs a surgery then a group of doctors from Russia are there in Grande Hospital to operate free of cost.,"[0, 2, 4]"
594831606189285376,Nepal's earthquake : People need food and tents http://t.co/yVklGHF2Ea,[1]
594841352006799360,URGENT APPEAL: http://t.co/ouz6kG6ssq Kavre Earthquake Relief. Urgent need for basic materials to provide cover and sanitation. Local org.,[1]
594842395990052865,"Parkland hospital Pokhara providing free medical treatment to earthquake victims Contact - Dr Shiva Prasad Parajuli, Mob: 9856024335,","[2, 4]"
594843759596023808,"Many #chinese #earthquake tents in Tundikhel, #kathmandu,   #china cementing its position as #Nepal 's best friend http://t.co/QoyHL40jpM",[4]
594844680292069376,"ACAN and NCASA Earthquake relief Progress .......

Sindhupalchok District: Tents, Food supplies, Medicines and... http://t.co/54gHQbAIX7","[0, 2, 4, 5]"
594846404461207553,"Guru ji reached Nepal to help earthquake victims with 65 Doctors..Appreciating efforts #MSGHelpEarthquakeVictims  http://t.co/LrmlrXhC4h""",[2]
594846621923291136,"ACAN and NCASA earthquake Relief Program at ..Lalitpur District: Tents, Food items, Medicines and Sanitary items... http://t.co/0KdSwBwsUo","[0, 2, 4, 5]"
594847611661619200,"St @Gurmeetramrahim ji distributing Relief &amp;tents being built,4 Earthquake Victims in Nepal #MSGHelpEarthquakeVictims http://t.co/9my6Gb3yK5","[0, 5]"
594848076092874754,Nepal Earthquake: Doctors offer to do complex surgeries in India; IMA ready to bare all expenses... http://t.co/fdsbc4UIBw,"[0, 2, 5]"
594856382924333056,Some 60 temples destroyed in Nepal's earthquake: authorities http://t.co/Bp66mDpRXk,[6]
594856880804990976,We R in extreme need of blankets for providing it to the victims of earthquake. If you have any information plz do let me kno Ph: 9841870843,[1]
594862568193302529,Guru Gorakh Company of NA distributing tarpaulins to earthquake victims in Gulmi.,"[0, 4, 5]"
594866016536035328,@Gurmeetramrahim giving food to the earthquake victims Hats off @derasachasauda @ITwingDSS #MSGHelpEarthquakeVictims http://t.co/MD6Vo2pabb,[0]
594879109320192001,Many temples in UNESCO world heritage site Bhaktapur Durbar Square have been reduced 2 debris after recent earthquake http://t.co/AGwteKmPxP,[6]
594880328755322880,"Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA: ""Right now our 13 doctors are working in Ne... http://t.co/xTtCx96Mm1",[3]
594880329493557248,UP farmers donate blood for Nepal earthquake victims: Despite facing severe hardships after crop loss due to u... http://t.co/U1jiaYl3pO,[2]
594880347130593281,"You gotta RT this aplenty : @ibnlive: Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA http://t.co/hA6iJaU1dz""",[3]
594885937273950209,Malepatan United Club Pokhara help water and noodles for the earthquake victims in Gorkha. Read here-&gt;&gt;&gt;&gt; -... http://t.co/S908CsLj2k,"[0, 4]"
594887291014897665,NA rescued injured of earthquake from different places of Sindhupalchowk District.,[5]
594890046836178945,AIMIM Thane blood donation camp for Nepal earthquake relief. http://t.co/ZS0dezlBly,[5]
594890564241264640,Water ! Khalsa Aid continues to install water tanks in earthquake hit Nepal. Installed 3 today. More tomorrow. http://t.co/43JwoHAMNN,"[0, 4]"
594892511983734784,Due 2 the runway damage the #KTM Airport has decided 2 ban all kinds of wide body aircraft (over 196 ton.)#Earthquake http://t.co/YjQenMfUGG,[6]
594893201355493376,"Gynaecologists, Pediatricians needed in earthquake-hit Nepal: IMA: ""Right now our 13 http://t.co/grkPY4fBpI SPS",[3]
594894116590227456,#PrayForNepal #EarthQuake #UK sends two #Chinook_helicopters for relief distribution  http://t.co/alis5ELPOX  http://t.co/I2waB38ENx,"[0, 5]"
594894983401902080,"Our team visited earthquake affected Lubhu &amp; Thaiba VDC with much needed medical &amp; food supplies.
#NepalQuakeRelief http://t.co/TvyesYz55D","[0, 3, 4]"
594898662729256960,"NEPAL EARTHQUAKE:
- 7,000 dead
- 10,000 wounded
- 8 million people affected
- 700,000 houses destroyed

VIDEOS: http://t.co/ty4YwrWqZC",[6]
594898968888283136,"Update: #NEPAL #EARTHQUAKE:
- 7,000 dead
- 10,000 wounded
- 8 million people affected
- 700,000 houses destroyed",[6]
594899383029768192,"We are helping tents, matress, food and blankets to the earthquake victims in Sindhupalchok Bhotechaur Vdc anyone... http://t.co/ljgX9aR6gF","[0, 4]"
594907514136862722,Nepal Earthquake. .. Bhaktapur Heritage city distryed .... Vatsala stone temple collapsed ...live footage. http://t.co/Pj48DiJIxM,[6]
594907562136436736,"Basantapur Durbar Square ! Nothing is left !
#Nepal #nepquake #earthquake #KathmanduDurbarSquare https://t.co/p6DKQwtoxG",[6]
594932647689887744,"""Relief distributation at Gorkha village after quake."" #Earthquake #Disaster #GorkhaVillage #Gorkha https://t.co/BnloMpWB5N","[0, 4]"
594945285526171648,"Nepal's earthquake tragedy#loss of lives ,physical &amp;psychological injuries,properties damage,broken roads inaccessible to people Plz Donate",[6]
595006330093457408,"1,60786 houses destroyed in Nepal's powerful earthquake: Report - Economic Times http://t.co/ZHsezF9FXk #yugvani",[6]
595015628034940928,"1,60,786 Houses Destroyed in Nepal Earthquake: UN Report  http://t.co/xrbP8MtBU7",[6]
595033800188399616,Today May 4 9:30am onwards #TYC Blood Drive at Teaching Hospital for earthquake victims. Pls share. #NepalEarthquake #tibetansfornepal,[2]
595054978529558528,Please support our #Nepal #Earthquake effort to get expedition tents to homeless people in Gorkha http://t.co/E4236VMgMg,"[1, 4]"
595059290005590016,@canucksatya @Ajit_Doval hmm.. Roads are damaged due to earthquake itself.But watever it is this delay has affected relief procedure.,[6]
595064294523277313,"Remote Area Medical (RAM) for Nepal Earthquake Medical Relief
KATHMANDU, MAY 2, 2015

Remote Area Medical (RAM)... http://t.co/cFwKDtqD1V","[2, 4]"
595075907997421569,"1,60,786 Houses Destroyed in Nepal Earthquake: UN Report
 http://t.co/liHAJPda5A
Source: The New Indian Express",[6]
595077121040461825,50+ motorcycle riders available to go earthquake affected area to deliver relief material ! Please call Subindra Manandhar at 9841883887.,[0]
595078989997150208,"Nepal's archaeology authorities showed, around 60 temples across the nation have been destroyed in the earthquake http://t.co/2fX5yVKtEd",[6]
595084138496987137,Food distribution for earthquake victims @ Palubari Bhaktapur _ Together for Nepal http://t.co/kB0FxWJKYX,"[0, 4]"
595090432960270336,MTNL has decided to charge all calls to Nepal at local call rates and not ISD rates to aid earthquake relief,[0]
595097390308294656,Nepal earthquake: Food shortages in Nepal: http://t.co/fb426JD4E9 via @YouTube,[1]
595099072970752001,"#nepalearthquake  Nepa Gyration(NGO), provided the earthquake victims.
Rice- 30 kg
Cereals -40kg
Cooking oil-... http://t.co/LkJPl6fpmX","[0, 5]"
595099559992250368,@Gurmeetramrahim ji distributed relief himself to earthquake victims in Nepal #MSGHelpEarthquakeVictims I salute him. http://t.co/33xjYb1Cc3,[5]
595103187431870464,Earthquake relief camp started at Nepal by NSS #ngo. If u want to help then click http://t.co/RjUfW291rS #NepalQuake http://t.co/q6CA2bDz2O,[5]
595106294597492736,"#RKM Kathmandu has distributed poha, gur, chini, biscuits, rice, dal, potato, oil, salt, bottled water to the earthquake victims in areas...","[0, 4, 5]"
595107198054866945,"EARTHQUAKE IN NEPAL - [LIVES, HOUSES AND MONUMENTS DESTROYED] http://t.co/dt30Ov1y4l",[6]
595112640105586689,"Streets of Bhaktapur
#earthquake #destroyed  #Nepal #Bhaktapur #oldhomes #streets #downtown #houses https://t.co/TSN3qnALBe",[6]
595131462090764288,"Dera Sacha Sauda has offered doctors,medicines and eatable itms to Nepal in the aftrmath of the destrction caused by d massive earthquake.","[2, 5]"
595135800192339970,Madhya Pradesh CM Chouhan to launch donation drive for relief to earthquake-hit Nepal: Appeal... http://t.co/zBRM16kDGe via @firstpostin,[5]
595136513895194624,I added a video to a @YouTube playlist http://t.co/AmXqA6R4BN Nepal's earthquake : People need food and tents | Studio N,[1]
595142607258263552,"Nepalese girls, injured in last week's earthquake, rest inside a tent at a makeshift hospital in Chautara, http://t.co/49vr8sSM0X","[2, 4]"
595145757654589441,"WB CM to handover relief material to earthquake victims at Nepal border
http://t.co/WsACdUtZii http://t.co/i9dv5VwDRX",[5]
595148422547542016,"#MSGHelpEarthquakeVictims @Gurmeetramrahim has provided food, blanket  medicines etc. To the earthquake victims http://t.co/U37gafaQNF","[0, 2, 5]"
595150675849281536,Kewan tapa carry food medicine to earthquake  victim #nepalrises http://t.co/09LiJdUKLL,[0]
595156404689711104,Preparing 500 tents for earthquake victims in western region. http://t.co/QOZ5I6Z9X1,[0]
595157267558731776,"#Nepal needs 1 mn tents for temporary rehabilitation as more than 300,000 buildings collapsed during the #earthquake http://t.co/lLPJO7GcLE",[1]
595164944510812160,Earthquake-hit #Nepal needs one million tents for survivors http://t.co/qg4ddQ8FOv,[1]
595168002712043521,Nepal quake damages worlds oldest Buddhist shrine: The earthquake damaged more than two dozen houses situated in http://t.co/w9sFcgicmb,[6]
595170760890707968,PFPA is collaborating with other local organizations to deliver relief items to Earthquake Survives of Nepal. On... http://t.co/k8FzHphJIx,[5]
595171022422286336,Chief of @derasachasauda went to help Earthquake Victims&amp; distributed relief material #MSGHelpEarthquakeVictims http://t.co/mE9vINdXuK,[0]
595176521188438016,People walk past destroyed houses at Taulashe that were affected by the massive #earthquake https://t.co/qDsa6ciUwG,[6]
595180785801555970,Kot Danda village in Lalitpur district  in ruins after Nepal earthquake http://t.co/nSSsjUssTZ,[6]
595192472474517505,"#Earthquake survivors need food, water, shelter and medication. http://t.co/6AXRpaf3Xh Photo - P Vishwanathan/CARE http://t.co/MkEZdgLjpw","[1, 3]"
595200707680030722,Over 1400 Nepal earthquake victims treated by SL military and medical team http://t.co/CqpEF1Lisa,[5]
595204176092606464,"Team going to Dhading District, where most houses were destroyed. 
#earthquake #foodforrelief https://t.co/Gumi9fD8o7 http://t.co/3JFcIPHvr3",[6]
595204535317991424,"#Nepal's earthquake has destroyed 5,000 schools. 

http://t.co/XcSkhMvkcP 

We will be leading the rebuild of many. http://t.co/pmHiE10FSi",[6]
595207791863799808,"Earthquake relief  at Tinpiple, Kotgaou by Indradhoj Battalion.",[5]
595210184705835010,Second day of Root International &amp; United Trungram Buddhist Foundation Free Health Camp For Earthquake Victims.... http://t.co/tUf8GFIFQM,[2]
595217042309001216,"Ramechhap Municipality ward No.2 has provided relief for victims of Earthquake first time. Tent, Rice, Salt and... http://t.co/dU5Pvo3C4E","[0, 4, 5]"
595218312650366976,Australian made solar tent pole deployed in Nepal after earthquake http://t.co/8W7WsEz0Vh http://t.co/BuF0JsOElI,[0]
595219878669332480,We have sent our 108 ambulances to Nepal to help EarthQuake victims and injured. http://t.co/A1AeYXKPxg,"[0, 2]"
595225357713707008,"#MSGHelpEarthquakeVictims Gurujji has disturbed medicines,food,blankets etc to earthquake victims http://t.co/FrgLZHLNJF","[0, 5]"
595232751638351873,I added a video to a @YouTube playlist http://t.co/x4fZkbG1os Earthquake 7200 Dead 175000 Houses Collapse|| Nepal || 99tv,[6]
595233222939705344,Distributed some relief goods to the earthquake victim at MAKWANPUR DISTRICT http://t.co/fbPKnZZErq,"[0, 4]"
595233640264564736,575 schools completely damaged in Nepal earthquake: As many as 575 schools were completely flattened in 36 dis... http://t.co/qfySh7fsZC,[6]
595235773177143297,"Distributing food stuffs to earthquake victims of Jogitar, Mandan of Kavrepalanchok. http://t.co/EWRBqjy2B7","[0, 4]"
595236693675880448,"Giving Blanket to earthquake victim of Kamitar, Mandan of Kavre by our team. http://t.co/O5goviLt4v","[0, 4]"
595238005385928704,"KATHMANDU, MAY 4 -- Displaced earthquake victims line up during a food and distribution at an open ground, in... http://t.co/VLxtJ9YYTt",[0]
595238999289126912,"Todays distribution program for earthquake victims of Hetauda sub metropolitan city ward no 12, Kharang Tole.",[4]
595240751832834048,"How Gurudwara Bangla Sahib is sending 25,000 food packts to Nepal everyday-2 leading Sikh organisatons r sending food packts fr earthquake",[0]
595244504627552256,"Only st. @Gurmeetramrahim reached in Nepal to give food materials to earthquake victims. 
#MSGHelpEarthquakeVictims http://t.co/J5GoiAWWil",[0]
595249416455397376,"Nepal Army personnel distribute food to earthquake victims at Dashrath Stadium in Ktm on Monday. 
Pic: @adhkaushal http://t.co/JGGPQTe3nK","[0, 4]"
595256356707270656,More than 500 #schools completely damaged in #Nepal #earthquake. Read more@ http://t.co/oiuPHG8i7H,[6]
595257237859213312,More than 500 schools completely damaged in Nepal earthquake http://t.co/UgDR9Lh3KU #indiancolleges,[6]
595259031503110146,"EARTHQUAKE EMERGENCY IN NEPAL: Aid needed for Chhatredeurali Dhading Village Nepal
Codice fiscale 92064600700... http://t.co/IqkMs0Hmlb",[4]
595259144644534272,"Earthquake-hit Nepal needs one million tents for survivors : Nepal Earthquake 2015, News - India... http://t.co/k5VmHD4Ypj",[1]
595260783161974785,RT ndtv: Nepal earthquake: West Bengal sends 30 trucks of relief material http://t.co/aDPH15OYK8 http://t.co/vbbTViIHdA,[5]
595264396307271681,Self-sustained Israeli rescue team in #earthquake. Sankhu #Kathmandu #RecoveryNepal http://t.co/JjBQmPuHVy,[5]
595268187836575745,"Successfully conducted trauma relief, tents donation, health camp, 10th day of relief program for earthquake... http://t.co/FWCBTXu8qE",[0]
595287979675033600,"Gorkha Earthquake: Education Updates 
- 7000 school buildings reported damaged that affects 14128 classrooms!
-... http://t.co/1FT9A0v6lS",[6]
595300162366406657,tkp: @kathmandupost: Nepal Army personnel distribute food to earthquake victims at Dashrath http://t.co/Fyu2iUcNL7 http://t.co/CQPGEQF9J4,"[0, 4, 5]"
595319054384144385,Eight days after the earthquake a remote mountain village where 115 homes were destroyed and many died had still... http://t.co/K6caB20eh3,[6]
595337673612529664,"Nepalese Army  is conducting operation ""Sankat Mochan"" in order to search, rescue and provide relief to the victims of earthquake.",[5]
595339150485762050,The Gurkha soldiers of #39EngrRegt raising money to support the earthquake relief effort in Nepal. @weheartmoray http://t.co/svuAIZbnTi,[5]
595351463066406912,@PujyaSwamiji inspires rebuilding of a sacred Buddha Temple in #Earthquake hit #Nepal on #BuddhaPurnima. @PMOIndia http://t.co/QiPN9jehwy,[6]
595393904779735040,"""@Manojkaswa: Camp provided by volunteers to earthquake affected villagers #MSGHelpEarthquakeVictims http://t.co/OnG6cTD6dv""""",[0]
595397996633726976,Sections of Bhimsen Thapa's palace in Lagan destroyed during the #NepalQuake #earthquake http://t.co/yC5Bhvy9x5,[6]
595414168221700096,"Chile's M8.2 earthquake killed 6&amp;2,500 homes damaged, Nepal'sM7.8 killed 6,200&amp; 400,000homes damaged. Why? BBC: ""building standard &amp; wealth""",[6]
595423952392060929,"Collecting funds for the earthquake affected in Nepal @ DVG Road, Basavanagudi &amp; Ramakrishna Ashram 04-May-2015 http://t.co/tss7IUbwuz",[5]
595425433681813504,"St @Gurmeetramrahim ji distributing Relief &amp;tents being built,4 Earthquake Victims in Nepal #MSGHelpEarthquakeVictims http://t.co/HyP4joyc7O","[0, 5]"
595430678084374528,Camp provided by volunteers to earthquake affected villagers #MSGHelpEarthquakeVictims http://t.co/rIVrMu1msJ,[5]
595431712642965504,Day 6: #IsraelinNepal hospital treated 140 patients &amp; evaluated the stability of structures damaged in the earthquake http://t.co/3aZV8PLdVZ,[2]
595432380334252032,#Gujarat #govt team in #Nepal to restore power supply network | http://t.co/Gb07GusFXm | #InGujarat #Earthquake,[6]
595433694493483010,"The debris of collapsed buildings aftr powrful earthquake in nepal dr is no water nd food.
#MSGHelpEarthquakeVictims http://t.co/csRTnuwAaJ""",[1]
595435277109329920,.@WHO sending in more medical supplies &amp; assisting foreign medical team support for earthquake-ravaged Nepal http://t.co/ghDgv0mtoU,"[2, 5]"
595437377536929792,"Green s team included 65 doctors for earthquake victims treatment in nepal.
#MSGHelpEarthquakeVictims http://t.co/KNPfej0aPF",[2]
595437998264619008,"Green s team rehabilitate areas by building wooden houses for earthquake victims of nepal.
#MSGHelpEarhtquakeVictims http://t.co/FunFBvSWqz",[6]
595447462644436993,"Doing some Random Act Of G
Distributing foods to the Earthquake victims of Nepal@brucepoontip @G_Rishab @shiva_nepal http://t.co/AfWOWNQeP3",[0]
595450441984532482,"ACAN and NCASA Earthquake Relief program yesterday at Kathmandu District: Tents, Food supplies and Sanitary items... http://t.co/aaQu4Pwqib","[0, 2, 4, 5]"
595451603265527808,Pratap Pharmaceuticals: Providing Free Medicines to Nepal Earthquake Victi... http://t.co/32ovGWEGTG,[2]
595457516483399680,"Again DSS Volunteers doing
rescue &amp; relief operation in
Nepal to rescue earthquake
victims wow PAPA G GREAT #NepalDisasterReliefByMSG",[5]
595461399679246336,"Queue waiting their turn to have water at Pulchwok, Lalitpur, near to Plan office as earthquake has damaged water... http://t.co/CHKGiJTxEV","[1, 4]"
595474950841970688,"@NepalPoliceHQ Help needed urgently !! ""#SOS: URGENT RELIEF REQUIRED AT GORKHA"" http://t.co/qUQwD3hKbI 
#EarthQuake https://t.co/Whf0E5l1Op",[4]
595481791625990144,India dispatches Artificial Limbs for Earthquake Victims in Nepal http://t.co/NdQjBHM5y1 #india,[5]
595485893676249088,Earthquake relief distribution team of sapana village social impact(SVSI) nepal http://t.co/qR2Inu227n,[5]
595489991398064129,"10 days after the earthquake, thousands are still in need of medical assistance &amp; were hard at work #IsraelInNepal http://t.co/PGGKkgxSAc",[3]
595490933027819521,"People affected by the earthquake in Nepal urgently need safe and solid shelters, especially in the wake of the... http://t.co/xbsUtdLcS6",[1]
595495336631619584,#Nepal 575 Schools Completely Damaged  #Earthquake http://t.co/U5ARgMOxfi http://t.co/KWLaVoF9BI,[6]
595504510824423424,SetoPati - 95 percent Sindhupalchowk schools damaged in earthquake http://t.co/kponFZuaQD http://t.co/O34aRHZsa7,[6]
595505421005099008,Ninety-five per cent school buildings in Sindhupalchok district have suffered damage due to the devastating earthquake occurred on April 25.,[6]
595508030252298241,"#MSGHelpEarthquakeVictims Gurujji has disturbed medicines,food,blankets etc to earthquake victims http://t.co/5ZzdqAhxLt","[0, 2, 5]"
595508567391633408,"Only st. @Gurmeetramrahim reached in Nepal to give food materials to earthquake victims. 
#MSGHelpEarthquakeVictims http://t.co/J5GoiAWWil",[0]
595519402625343488,@PragyaNGO are in Bisambara village today distributing relief! help us reach more #earthquake survivors! http://t.co/HafKNVHflO,"[0, 5]"
595521015205224448,#nepal earthquake @VodafoneGroup sends network in a bagpack to restore communications http://t.co/J7YUpdcVaD,[6]
595521487039111168,"Kalyani distributing sanitary napkins to earthquake survivors at Balabu, Thankot. #NepalEarthquake #SupportNepal #MHM http://t.co/dUt1IZziSv","[0, 2, 4, 5]"
595527661620858880,Swayambhunath religious complex destroyed : Nepal earthquake http://t.co/euYkMcIMIw,[6]
595548774547791872,"The village of Nullu is one of the hard hit areas by the earthquake. #CARE in Nepal distributed sleeping mats,... http://t.co/9ZhdDJBDvc","[0, 4]"
595548978604744704,Any social worker who can send tent in Nepal for earthquake victim.,[1]
595550921720995840,Donated now at #nepalembasydelhi for Nepal earthquake blankets and water and tent and medicines required now,"[1, 3]"
595568436773658625,Raza Academy Relief Team from Mumbai reaches Nepal with Medical Aid and Food Supplies for the victims of Earthquake http://t.co/4rZMgNGcre,"[0, 5]"
595568964677283840,"@Ncell No good network and poor internet service at Lekhnath, khudi after earthquake. (Near Pokhara university. Plz maintain it soon.","[1, 6]"
595571457343803393,Jaypee group distribute aid in Nepal earthquake,"[0, 5]"
595571952888119296,Nepal vows to rebuild historical sites left in ruins by earthquake - euronews.. http://t.co/oCfSZwzrfN #news,[6]
595574347961532416,"Nepal Earthquake's latest figures cited in a UN release say 70,000 homes were destroyed &amp; 530,000 were damaged by the quake &amp; aftershocks.",[6]
595578276069781504,"DSS is providing food, shelter and medical assistance to the earthquake survivors..
#NepalDisasterReliefByMSG http://t.co/3o6wEOCzoN","[0, 2, 5]"
595582586254192640,Ambulance with doctors in Nepal to help earthquake victims by @derasachasauda #NepalDisasterReliefByMSG http://t.co/cwVVgQ4yhj,"[0, 2, 5]"
595584108803313664,"An aerial view of damaged houses occurred due to a recent massive earthquake in Nepal, taken by the Indian Air... http://t.co/jxeqbDguLh",[6]
595585179080523776,@derasachasauda volunteers r building houses for rehabilitation of Nepal earthquake victims #NepalDisasterReliefByMSG http://t.co/HZSHkDUnJk,[5]
595589820396785664,Dozens of dams damaged by the Nepal earthquake -  http://t.co/qyTthoorbT http://t.co/RrVmWK2BVq,[6]
595592635894669312,"VIDEO: 90 percent of Nepal's UNESCO listed heritage sites damaged or destroyed in earthquake - Reuters

http://t.co/xPsUin58nu",[6]
595595582984560640,We are going to Bhaktpur within 5 days to distribute what we have for earthquake victims. If u are interested to... http://t.co/m1a9iWi5e9,[0]
595596067539845120,"Food material distribution to the earthquake victims of dhading, aadamghat: We were able to distribute 50 sacks... http://t.co/K1EXcgE9X8","[0, 4]"
595607707224268800,Ground Support Slinging Tents for Earthquake victims FishtailAir #Namche#Khumjung#Thame#Togetherwecan#WeWillRiseAgain http://t.co/7l6fI2ATZ5,[0]
595614162581102593,"@DSS Mobile hospital is used for the treatment of earthquake victims
#MSGHelpEarthquakeVictims http://t.co/fsaiX2vyWi","[0, 2]"
595627879414648832,@Gurmeetramrahim  DSS voluteers are arranging ambulance for Nepal earthquake victims #NepalDisasterReliefByMSG http://t.co/Ay5VW47S0H,"[0, 2, 5]"
595629811609051136,"Relief goods for Nepal earthquake victims held up at customs, UN says

Nepal say's : We need grains, salt and sugar. http://t.co/whwzT21ugQ",[1]
595643412784754688,#NepalDisasterReliefByMSG incredible medical treatment for earthquake victims on d same place by @derasachasauda http://t.co/cw5PjdCsPs,[2]
595644226844631040,"Amazing !
Inflatable hospital that's saving lives in #Nepal 

@SpokespersonMoD #earthquake http://t.co/A5An0BO0uA",[2]
595655032466452480,Gurudwara Bangla Sahib sends food to Nepal following the earthquake https://t.co/QP42dUJhzE via @YouTube,[0]
595659753658916865,Nepal earthquake: Nepal needs 1 million tents for temporary rehabilitation - The Hindu http://t.co/zM8rqdHGep,[1]
595671242323144704,@Gurmeetramrahim  Guru Ji himself distributing food to Nepal Earthquake victims  #MSGHelpEarthquakeVictims http://t.co/79kprz2hev,"[0, 5]"
595683278448959490,"""DESPERATELY NEED HELP IN NEPAL""
 Our team distribute daily supplies to earthquake victims Khoplang VDC Gorkha Nepal. http://t.co/Eg9AtIsXk3",[4]
595703073370198018,Nursing Team Of Surat Is Trying best in Relief work of Nepal Earthquake #IndiaWithNepal @ChaudhryShankar @DeshGujarat http://t.co/PjVRBPtLdU,[2]
595721445650669570,Our surgical team in #Nepal deliver the first baby of earthquake survivors in Bhaktapur http://t.co/hyN3JFAUv2 http://t.co/yjhZ08Oeur,"[2, 4, 5]"
595743570650394625,"Million Thanks to our Sponsor and Volunteer Team Members.
Kahule-5, Nuwakot, Nepal!!
Earthquake Emergency Food... http://t.co/gUJemcRrtw",[5]
595769161357352963,"Team of 65 Specialist Doctors has also reached with GURU JI  in Nepal for treatment who injured in earthquake.
#NepalDisasterReliefByMSG",[2]
595782092816015362,".@narendramodi Todaywe visit Nepal Embassy wth ReliefMaterial- Tents,Tarpaulins, Blankets,Face Masks,Gloves at 12noon fr earthquake victims","[0, 5]"
595790108588187648,"Grande City Clinic and Hospital, Jamal  is organizing free #Camp for #earthquake_victims. from 10am-2pm..
#free_checkup #free_medications","[0, 2]"
595803090663710720,VIDEO: 90 percent of Nepal's UNESCO listed heritage sites damaged or destroyed in earthquake. http://t.co/EatK8fRp86 via @ReutersTV,[6]
595811020326703104,Nepal Earthquake Response: Update 5/5 Direct Relief will deliver this week approximately 50 tons of medical... http://t.co/nkXmHnajTP,"[2, 5]"
595829553295138817,#Nepal: Nepal: Nepal Earthquake 2015: Tarpaulins Distributed per Agencies in High Priority D... http://t.co/T2vZDQYlJC #crisismanagement,[0]
595833821276299265,"A Nepal army soldier stands guard near a damaged temple at Bashantapur Durbar Square, after the earthquake in Nepal http://t.co/eli2NodLje",[6]
595852212624035841,"Not only praying for the Nepal earthquake victims but also @derasachasauda provides them food, clothes &amp; shelter.
#NepalDisasterReliefByMSG",[0]
595856117546229760,#Earthquake victim camp in Bhaktapur. Please help &amp; support the victims. #NepalEarthquake  #reliefcamp http://t.co/UkQxYNyUz0,"[4, 5]"
595856918171758593,Infrastructure companies keen to help re-build earthquake-hit Nepal http://t.co/ts40DzHxuB,[6]
595864859935248385,@Gurmeetramrahim ji distributed relief himself to earthquake victims in Nepal #MSGHelpEarthquakeVictims I salute him. http://t.co/33xjYb1Cc3,[5]
